%time,field.header.seq,field.header.stamp,field.header.frame_id,field.child_frame_id,field.transform.translation.x,field.transform.translation.y,field.transform.translation.z,field.transform.rotation.x,field.transform.rotation.y,field.transform.rotation.z,field.transform.rotation.w
1548944322311477914,68608,1548944322311477914,/world,vicon/target3/target3,-0.0544638897932,1.26466965871,0.0149101846152,-0.036234481383,0.0340161876974,0.130047690308,0.990261359227
1548944322316400206,68609,1548944322316400206,/world,vicon/target3/target3,-0.052962991263,1.26404783786,0.0166828887516,-0.0235143892349,0.0297871946388,0.139112796125,0.989549102616
1548944322321481125,68610,1548944322321481125,/world,vicon/target3/target3,-0.0544238305706,1.26468242447,0.0149794652912,-0.0358349734957,0.033305506071,0.12976977233,0.990336510551
1548944322326489498,68611,1548944322326489498,/world,vicon/target3/target3,-0.0544335452086,1.26469861853,0.0150148415379,-0.0355793983329,0.033444614646,0.129720795971,0.990347453805
1548944322331500616,68612,1548944322331500616,/world,vicon/target3/target3,-0.0545734457495,1.26505878461,0.0150407671313,-0.0340482582413,0.0265419111595,0.130707962795,0.990480525566
1548944322336375123,68613,1548944322336375123,/world,vicon/target3/target3,-0.0545346042763,1.26491922881,0.015218135351,-0.0371765282547,0.0260306589232,0.133316552426,0.990033841539
1548944322341433857,68614,1548944322341433857,/world,vicon/target3/target3,-0.0532662454892,1.26441281413,0.0167155059819,-0.0237050729577,0.0237329790677,0.142468294609,0.989230812425
1548944322346486853,68615,1548944322346486853,/world,vicon/target3/target3,-0.054659010081,1.26475333368,0.0149730143308,-0.0474429569636,0.0398170508081,0.133415198513,0.98912292113
1548944322351496374,68616,1548944322351496374,/world,vicon/target3/target3,-0.0544264428505,1.26464731521,0.0150209704822,-0.0368818190983,0.033017565056,0.130480825421,0.990214282878
1548944322356499067,68617,1548944322356499067,/world,vicon/target3/target3,-0.0543591414939,1.26464097376,0.0150072375877,-0.0370562774431,0.0324549650506,0.130415264937,0.99023500555
1548944322361481464,68618,1548944322361481464,/world,vicon/target3/target3,-0.0544236894886,1.26466826125,0.0149451614458,-0.0374354792174,0.0343959886195,0.13030407436,0.990169858695
1548944322366799372,68619,1548944322366799372,/world,vicon/target3/target3,-0.0529470261437,1.26405215319,0.0166972988007,-0.0245130481961,0.0292282070314,0.139482958238,0.989489427302
1548944322371487632,68620,1548944322371487632,/world,vicon/target3/target3,-0.0544354030892,1.26492962028,0.0152375395285,-0.0344239466357,0.0232761853049,0.130662709734,0.990555635682
1548944322376475392,68621,1548944322376475392,/world,vicon/target3/target3,-0.0545817759252,1.26493460054,0.0151975158646,-0.0355699494315,0.0253151249925,0.133628818403,0.990069321834
1548944322381497262,68622,1548944322381497262,/world,vicon/target3/target3,-0.0546500416633,1.26474331613,0.0149905910639,-0.0476571772384,0.038449420072,0.133973047035,0.989091329566
1548944322386477696,68623,1548944322386477696,/world,vicon/target3/target3,-0.0543922734547,1.26461581548,0.0150285440351,-0.0345395673335,0.0320358500264,0.130127997532,0.990377416372
1548944322391481605,68624,1548944322391481605,/world,vicon/target3/target3,-0.0544861460041,1.26468562446,0.0148892365731,-0.0377042930318,0.0349287628934,0.129434089287,0.990255110737
1548944322396478852,68625,1548944322396478852,/world,vicon/target3/target3,-0.0547964608886,1.26474441831,0.0142670792485,-0.0393808018416,0.045995389227,0.127978929732,0.989926749897
1548944322401483649,68626,1548944322401483649,/world,vicon/target3/target3,-0.0543450190127,1.26472635965,0.01505757738,-0.0334723137173,0.0306347216013,0.129706477141,0.990513678772
1548944322406498948,68627,1548944322406498948,/world,vicon/target3/target3,-0.0544876391066,1.2646871703,0.0148862830456,-0.0369450704455,0.0352436297844,0.130192561955,0.990173138972
1548944322411476750,68628,1548944322411476750,/world,vicon/target3/target3,-0.0544541420318,1.2646701889,0.0149400240584,-0.0357866685182,0.0344117431274,0.129523945804,0.990332617737
1548944322416464755,68629,1548944322416464755,/world,vicon/target3/target3,-0.0543780837764,1.26464357564,0.0149757776083,-0.0367799883212,0.0343334572258,0.130350828111,0.99019044016
1548944322421484433,68630,1548944322421484433,/world,vicon/target3/target3,-0.0544404355805,1.26490821063,0.0152583843189,-0.0337011801524,0.0232465168222,0.131177459748,0.990513151839
1548944322426464970,68631,1548944322426464970,/world,vicon/target3/target3,-0.0544861067739,1.26493939521,0.0152601110108,-0.0378146360121,0.02803351794,0.134146310309,0.989842887839
1548944322431489265,68632,1548944322431489265,/world,vicon/target3/target3,-0.0544748173325,1.26488716153,0.015323393878,-0.0380415427085,0.0263125149059,0.133334155878,0.989991159286
1548944322436508331,68633,1548944322436508331,/world,vicon/target3/target3,-0.0544762164552,1.26489966669,0.0153211939431,-0.0380872906696,0.0264667899953,0.134252094189,0.989861223871
1548944322441440452,68634,1548944322441440452,/world,vicon/target3/target3,-0.0544737185092,1.2649296397,0.015360316236,-0.0369386499798,0.0261753639952,0.133990135896,0.989947993553
1548944322446463723,68635,1548944322446463723,/world,vicon/target3/target3,-0.0545171197393,1.26491484044,0.015244605441,-0.0377166701231,0.0269231317022,0.133423399325,0.989975148318
1548944322451506363,68636,1548944322451506363,/world,vicon/target3/target3,-0.0545435983462,1.26445614463,0.01489006557,-0.0434101066672,0.0385153566357,0.131898490731,0.98956299349
1548944322456502720,68637,1548944322456502720,/world,vicon/target3/target3,-0.0544090190547,1.26491213052,0.015364164094,-0.0336622499699,0.0243944717771,0.131396046914,0.99045789488
1548944322461490909,68638,1548944322461490909,/world,vicon/target3/target3,-0.0544975216584,1.2649625405,0.0153103251669,-0.0379255487973,0.0256719929993,0.133161135894,0.9900357132
1548944322466516999,68639,1548944322466516999,/world,vicon/target3/target3,-0.0545338558374,1.2649476701,0.0152740522465,-0.0373148522449,0.0255855113564,0.133585377589,0.990004005196
1548944322471509249,68640,1548944322471509249,/world,vicon/target3/target3,-0.0545200268577,1.26495335035,0.0152310654184,-0.0383967886673,0.0275159946834,0.132180225699,0.990099461969
1548944322476488038,68641,1548944322476488038,/world,vicon/target3/target3,-0.0549561277301,1.26479556161,0.0144792290818,-0.0457223353997,0.047323027638,0.133546007749,0.988855633
1548944322481520724,68642,1548944322481520724,/world,vicon/target3/target3,-0.0543753138263,1.26473157358,0.0150158171087,-0.0367841950662,0.0341099121049,0.12976320296,0.99027518804
1548944322486488864,68643,1548944322486488864,/world,vicon/target3/target3,-0.0544034114879,1.26465864031,0.0150335805554,-0.0358580499308,0.0328139043767,0.129788295023,0.990349658661
1548944322491437212,68644,1548944322491437212,/world,vicon/target3/target3,-0.052947618858,1.26401793282,0.0167101841733,-0.0232789246673,0.0294657143416,0.139198349259,0.989552263859
1548944322496511142,68645,1548944322496511142,/world,vicon/target3/target3,-0.0544511738371,1.26468469641,0.0149167050364,-0.0381645089843,0.0347368657142,0.130132321335,0.99015271517
1548944322501500818,68646,1548944322501500818,/world,vicon/target3/target3,-0.0543831231078,1.2646636402,0.0150412677799,-0.0369240884931,0.0331702066912,0.13038186117,0.990220641754
1548944322506478539,68647,1548944322506478539,/world,vicon/target3/target3,-0.054378964973,1.26463978951,0.0149976757846,-0.0362255988409,0.034928922511,0.130148004681,0.990216730438
1548944322511421358,68648,1548944322511421358,/world,vicon/target3/target3,-0.0544001675789,1.26466772302,0.0149591088904,-0.0364574556982,0.0329944861999,0.130512397345,0.99022660636
1548944322516502347,68649,1548944322516502347,/world,vicon/target3/target3,-0.0543964917308,1.26465169519,0.0149646516192,-0.0370185526443,0.0339228245392,0.130449567444,0.990182699853
1548944322521520310,68650,1548944322521520310,/world,vicon/target3/target3,-0.0543712477445,1.26460860127,0.0149786739578,-0.0365703251428,0.033822202426,0.130806317949,0.990155733775
1548944322526399814,68651,1548944322526399814,/world,vicon/target3/target3,-0.0544507793348,1.26465886355,0.0148761498304,-0.0359451209829,0.0330253931672,0.129801090045,0.990337795253
1548944322531538019,68652,1548944322531538019,/world,vicon/target3/target3,-0.0543932182145,1.26490199455,0.0153279306798,-0.0330575320431,0.0235045523414,0.131203388223,0.990525318462
1548944322536472537,68653,1548944322536472537,/world,vicon/target3/target3,-0.0545212623321,1.26444248321,0.0148618829047,-0.0433351976438,0.0379813918875,0.132021636736,0.989570493673
1548944322541490266,68654,1548944322541490266,/world,vicon/target3/target3,-0.0544412808124,1.26473705735,0.0149701936037,-0.0350207720081,0.0338258322326,0.130844173894,0.990206625286
